Hashset - insert | Iterations: 1 Duration: 3.632000ms
Hashset - insert | Iterations: 1 Duration: 0.081000ms
Hashset - insert | Iterations: 1 Duration: 0.091000ms
Hashset - insert | Iterations: 1 Duration: 0.051000ms
Hashset - insert | Iterations: 1 Duration: 0.032000ms
Hashset - insert | Iterations: 1 Duration: 0.032000ms
Hashset - insert | Iterations: 1 Duration: 0.071000ms
Hashset - insert | Iterations: 1 Duration: 0.045000ms
Hashset - insert | Iterations: 1 Duration: 0.034000ms
Hashset - insert | Iterations: 1 Duration: 0.041000ms
Hashset - insert | Iterations: 1 Duration: 0.033000ms
Hashset - insert | Iterations: 1 Duration: 0.069000ms
Hashset - insert | Iterations: 1 Duration: 0.033000ms
Hashset - insert | Iterations: 1 Duration: 0.636000ms
Hashset - insert | Iterations: 1 Duration: 0.051000ms
Hashset - insert | Iterations: 1 Duration: 0.042000ms
Hashset - insert | Iterations: 1 Duration: 0.040000ms
Hashset - insert | Iterations: 1 Duration: 0.032000ms
Hashset - insert | Iterations: 1 Duration: 0.031000ms
Hashset - insert | Iterations: 1 Duration: 0.032000ms
Hashset - insert | Iterations: 1 Duration: 0.030000ms
Hashset - insert | Iterations: 1 Duration: 0.032000ms
Hashset - insert | Iterations: 1 Duration: 0.099000ms
Hashset - insert | Iterations: 1 Duration: 0.108000ms
Hashset - insert | Iterations: 1 Duration: 0.066000ms
Hashset - insert | Iterations: 1 Duration: 0.044000ms
Hashset - insert | Iterations: 1 Duration: 0.051000ms
Hashset - insert | Iterations: 1 Duration: 0.040000ms
Hashset - insert | Iterations: 1 Duration: 0.044000ms
Hashset - insert | Iterations: 1 Duration: 0.269000ms
Hashset - insert | Iterations: 1 Duration: 15.768000ms
Hashset - insert | Iterations: 1 Duration: 0.062000ms
Hashset - insert | Iterations: 1 Duration: 0.051000ms
Hashset - insert | Iterations: 1 Duration: 0.033000ms
Hashset - insert | Iterations: 1 Duration: 0.033000ms
Hashset - insert | Iterations: 1 Duration: 0.032000ms
Hashset - insert | Iterations: 1 Duration: 0.033000ms
Hashset - insert | Iterations: 1 Duration: 0.032000ms
Hashset - insert | Iterations: 1 Duration: 0.032000ms
Hashset - insert | Iterations: 1 Duration: 0.032000ms
Hashset - insert | Iterations: 1 Duration: 0.032000ms
Hashset - insert | Iterations: 1 Duration: 0.031000ms
Hashset - insert | Iterations: 1 Duration: 0.031000ms
Hashset - insert | Iterations: 1 Duration: 0.031000ms
Hashset - insert | Iterations: 1 Duration: 0.033000ms
Hashset - insert | Iterations: 1 Duration: 0.031000ms
Hashset - insert | Iterations: 1 Duration: 0.032000ms
Hashset - insert | Iterations: 1 Duration: 0.030000ms
Hashset - insert | Iterations: 1 Duration: 0.031000ms
Hashset - insert | Iterations: 1 Duration: 0.031000ms
Hashset - search | Iterations: 1 Duration: 0.225000ms
Hashset - search | Iterations: 1 Duration: 0.040000ms
Hashset - search | Iterations: 1 Duration: 0.017000ms
Hashset - search | Iterations: 1 Duration: 0.016000ms
Hashset - search | Iterations: 1 Duration: 0.015000ms
Hashset - search | Iterations: 1 Duration: 0.016000ms
Hashset - search | Iterations: 1 Duration: 0.015000ms
Hashset - search | Iterations: 1 Duration: 0.016000ms
Hashset - search | Iterations: 1 Duration: 0.016000ms
Hashset - search | Iterations: 1 Duration: 0.016000ms
Hashset - search | Iterations: 1 Duration: 0.017000ms
Hashset - search | Iterations: 1 Duration: 0.016000ms
Hashset - search | Iterations: 1 Duration: 0.016000ms
Hashset - search | Iterations: 1 Duration: 0.016000ms
Hashset - search | Iterations: 1 Duration: 0.016000ms
Hashset - search | Iterations: 1 Duration: 0.016000ms
Hashset - search | Iterations: 1 Duration: 0.016000ms
Hashset - search | Iterations: 1 Duration: 0.016000ms
Hashset - search | Iterations: 1 Duration: 0.015000ms
Hashset - search | Iterations: 1 Duration: 0.017000ms
Hashset - search | Iterations: 1 Duration: 0.016000ms
Hashset - search | Iterations: 1 Duration: 0.016000ms
Hashset - search | Iterations: 1 Duration: 0.016000ms
Hashset - search | Iterations: 1 Duration: 0.017000ms
Hashset - search | Iterations: 1 Duration: 0.017000ms
Hashset - search | Iterations: 1 Duration: 0.016000ms
Hashset - search | Iterations: 1 Duration: 0.043000ms
Hashset - search | Iterations: 1 Duration: 0.017000ms
Hashset - search | Iterations: 1 Duration: 0.015000ms
Hashset - search | Iterations: 1 Duration: 0.016000ms
Hashset - delete | Iterations: 1 Duration: 0.103000ms
Hashset - delete | Iterations: 1 Duration: 0.041000ms
Hashset - delete | Iterations: 1 Duration: 0.034000ms
Hashset - delete | Iterations: 1 Duration: 0.055000ms
Hashset - delete | Iterations: 1 Duration: 0.043000ms
Hashset - delete | Iterations: 1 Duration: 0.035000ms
Hashset - delete | Iterations: 1 Duration: 0.047000ms
Hashset - delete | Iterations: 1 Duration: 0.037000ms
Hashset - delete | Iterations: 1 Duration: 0.040000ms
Hashset - delete | Iterations: 1 Duration: 0.032000ms
Hashset - delete | Iterations: 1 Duration: 0.059000ms
Hashset - delete | Iterations: 1 Duration: 0.039000ms
Hashset - delete | Iterations: 1 Duration: 0.051000ms
Hashset - delete | Iterations: 1 Duration: 0.038000ms
Hashset - delete | Iterations: 1 Duration: 0.038000ms
Hashset - delete | Iterations: 1 Duration: 0.033000ms
Hashset - delete | Iterations: 1 Duration: 0.038000ms
Hashset - delete | Iterations: 1 Duration: 0.033000ms
Hashset - delete | Iterations: 1 Duration: 0.044000ms
Hashset - delete | Iterations: 1 Duration: 0.038000ms
Hashset - delete | Iterations: 1 Duration: 0.038000ms
Hashset - delete | Iterations: 1 Duration: 0.036000ms
Hashset - delete | Iterations: 1 Duration: 0.040000ms
Hashset - delete | Iterations: 1 Duration: 0.055000ms
Hashset - delete | Iterations: 1 Duration: 0.036000ms
Hashset - delete | Iterations: 1 Duration: 0.043000ms
Hashset - delete | Iterations: 1 Duration: 0.047000ms
Hashset - delete | Iterations: 1 Duration: 0.038000ms
Hashset - delete | Iterations: 1 Duration: 0.056000ms
Hashset - delete | Iterations: 1 Duration: 0.037000ms
Red Black Tree - insert | Iterations: 1 Duration: 2.004000ms
Red Black Tree - insert | Iterations: 2 Duration: 0.159000ms
Red Black Tree - insert | Iterations: 3 Duration: 0.226000ms
Red Black Tree - insert | Iterations: 2 Duration: 0.177000ms
Red Black Tree - insert | Iterations: 3 Duration: 0.078000ms
Red Black Tree - insert | Iterations: 4 Duration: 0.106000ms
Red Black Tree - insert | Iterations: 3 Duration: 0.155000ms
Red Black Tree - insert | Iterations: 4 Duration: 0.196000ms
Red Black Tree - insert | Iterations: 5 Duration: 0.095000ms
Red Black Tree - insert | Iterations: 5 Duration: 0.163000ms
Red Black Tree - insert | Iterations: 4 Duration: 0.115000ms
Red Black Tree - insert | Iterations: 4 Duration: 0.270000ms
Red Black Tree - insert | Iterations: 5 Duration: 0.124000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.382000ms
Red Black Tree - insert | Iterations: 5 Duration: 0.121000ms
Red Black Tree - insert | Iterations: 5 Duration: 0.126000ms
Red Black Tree - insert | Iterations: 7 Duration: 0.104000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.106000ms
Red Black Tree - insert | Iterations: 7 Duration: 0.094000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.097000ms
Red Black Tree - insert | Iterations: 5 Duration: 0.089000ms
Red Black Tree - insert | Iterations: 5 Duration: 0.091000ms
Red Black Tree - insert | Iterations: 6 Duration: 6.559000ms
Red Black Tree - insert | Iterations: 3 Duration: 0.099000ms
Red Black Tree - insert | Iterations: 7 Duration: 0.130000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.139000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.126000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.117000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.100000ms
Red Black Tree - insert | Iterations: 4 Duration: 0.244000ms
Red Black Tree - insert | Iterations: 7 Duration: 0.107000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.077000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.091000ms
Red Black Tree - insert | Iterations: 7 Duration: 0.082000ms
Red Black Tree - insert | Iterations: 8 Duration: 0.114000ms
Red Black Tree - insert | Iterations: 4 Duration: 0.058000ms
Red Black Tree - insert | Iterations: 7 Duration: 0.081000ms
Red Black Tree - insert | Iterations: 8 Duration: 0.083000ms
Red Black Tree - insert | Iterations: 8 Duration: 0.080000ms
Red Black Tree - insert | Iterations: 4 Duration: 0.068000ms
Red Black Tree - insert | Iterations: 5 Duration: 0.070000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.077000ms
Red Black Tree - insert | Iterations: 8 Duration: 0.072000ms
Red Black Tree - insert | Iterations: 9 Duration: 0.081000ms
Red Black Tree - insert | Iterations: 7 Duration: 0.095000ms
Red Black Tree - insert | Iterations: 8 Duration: 0.077000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.068000ms
Red Black Tree - insert | Iterations: 7 Duration: 0.084000ms
Red Black Tree - insert | Iterations: 8 Duration: 0.073000ms
Red Black Tree - insert | Iterations: 4 Duration: 0.069000ms
Red Black Tree - search | Iterations: 4 Duration: 0.106000ms
Red Black Tree - search | Iterations: 7 Duration: 0.118000ms
Red Black Tree - search | Iterations: 6 Duration: 0.063000ms
Red Black Tree - search | Iterations: 3 Duration: 0.069000ms
Red Black Tree - search | Iterations: 8 Duration: 0.215000ms
Red Black Tree - search | Iterations: 3 Duration: 0.039000ms
Red Black Tree - search | Iterations: 7 Duration: 0.082000ms
Red Black Tree - search | Iterations: 6 Duration: 0.071000ms
Red Black Tree - search | Iterations: 6 Duration: 0.062000ms
Red Black Tree - search | Iterations: 7 Duration: 0.070000ms
Red Black Tree - search | Iterations: 8 Duration: 0.059000ms
Red Black Tree - search | Iterations: 8 Duration: 0.078000ms
Red Black Tree - search | Iterations: 5 Duration: 0.051000ms
Red Black Tree - search | Iterations: 5 Duration: 0.049000ms
Red Black Tree - search | Iterations: 6 Duration: 0.043000ms
Red Black Tree - search | Iterations: 5 Duration: 0.050000ms
Red Black Tree - search | Iterations: 5 Duration: 0.034000ms
Red Black Tree - search | Iterations: 4 Duration: 0.060000ms
Red Black Tree - search | Iterations: 6 Duration: 0.068000ms
Red Black Tree - search | Iterations: 7 Duration: 0.052000ms
Red Black Tree - search | Iterations: 6 Duration: 0.046000ms
Red Black Tree - search | Iterations: 8 Duration: 0.048000ms
Red Black Tree - search | Iterations: 6 Duration: 0.056000ms
Red Black Tree - search | Iterations: 6 Duration: 0.118000ms
Red Black Tree - search | Iterations: 4 Duration: 0.052000ms
Red Black Tree - search | Iterations: 5 Duration: 0.048000ms
Red Black Tree - search | Iterations: 3 Duration: 0.043000ms
Red Black Tree - search | Iterations: 5 Duration: 0.062000ms
Red Black Tree - search | Iterations: 7 Duration: 0.077000ms
Red Black Tree - search | Iterations: 5 Duration: 0.042000ms
Red Black Tree - delete | Iterations: 7 Duration: 0.579000ms
Red Black Tree - delete | Iterations: 7 Duration: 8.610000ms
Red Black Tree - delete | Iterations: 8 Duration: 0.178000ms
Red Black Tree - delete | Iterations: 8 Duration: 0.077000ms
Red Black Tree - delete | Iterations: 8 Duration: 0.138000ms
Red Black Tree - delete | Iterations: 8 Duration: 0.068000ms
Red Black Tree - delete | Iterations: 8 Duration: 0.175000ms
Red Black Tree - delete | Iterations: 12 Duration: 0.174000ms
Red Black Tree - delete | Iterations: 4 Duration: 0.140000ms
Red Black Tree - delete | Iterations: 7 Duration: 0.102000ms
Red Black Tree - delete | Iterations: 7 Duration: 0.118000ms
Red Black Tree - delete | Iterations: 5 Duration: 0.110000ms
Red Black Tree - delete | Iterations: 7 Duration: 0.128000ms
Red Black Tree - delete | Iterations: 6 Duration: 0.117000ms
Red Black Tree - delete | Iterations: 4 Duration: 0.075000ms
Red Black Tree - delete | Iterations: 4 Duration: 0.114000ms
Red Black Tree - delete | Iterations: 7 Duration: 0.103000ms
Red Black Tree - delete | Iterations: 3 Duration: 0.088000ms
Red Black Tree - delete | Iterations: 5 Duration: 0.331000ms
Red Black Tree - delete | Iterations: 8 Duration: 0.134000ms
Red Black Tree - delete | Iterations: 6 Duration: 0.072000ms
Red Black Tree - delete | Iterations: 6 Duration: 0.081000ms
Red Black Tree - delete | Iterations: 7 Duration: 0.114000ms
Red Black Tree - delete | Iterations: 4 Duration: 0.119000ms
Red Black Tree - delete | Iterations: 5 Duration: 0.087000ms
Red Black Tree - delete | Iterations: 5 Duration: 0.118000ms
Red Black Tree - delete | Iterations: 10 Duration: 0.125000ms
Red Black Tree - delete | Iterations: 4 Duration: 0.071000ms
Red Black Tree - delete | Iterations: 5 Duration: 0.123000ms
Red Black Tree - delete | Iterations: 6 Duration: 0.096000ms
BinarySearch - insert | Iterations: 1 Duration: 0.399000ms
BinarySearch - insert | Iterations: 1 Duration: 0.073000ms
BinarySearch - insert | Iterations: 1 Duration: 0.030000ms
BinarySearch - insert | Iterations: 1 Duration: 0.029000ms
BinarySearch - insert | Iterations: 1 Duration: 0.028000ms
BinarySearch - insert | Iterations: 1 Duration: 0.027000ms
BinarySearch - insert | Iterations: 1 Duration: 0.028000ms
BinarySearch - insert | Iterations: 1 Duration: 0.068000ms
BinarySearch - insert | Iterations: 1 Duration: 0.115000ms
BinarySearch - insert | Iterations: 1 Duration: 0.035000ms
BinarySearch - insert | Iterations: 1 Duration: 0.050000ms
BinarySearch - insert | Iterations: 1 Duration: 0.045000ms
BinarySearch - insert | Iterations: 1 Duration: 0.044000ms
BinarySearch - insert | Iterations: 1 Duration: 0.224000ms
BinarySearch - insert | Iterations: 1 Duration: 0.052000ms
BinarySearch - insert | Iterations: 1 Duration: 0.073000ms
BinarySearch - insert | Iterations: 1 Duration: 0.082000ms
BinarySearch - insert | Iterations: 1 Duration: 0.072000ms
BinarySearch - insert | Iterations: 1 Duration: 0.060000ms
BinarySearch - insert | Iterations: 1 Duration: 106.356000ms
BinarySearch - insert | Iterations: 1 Duration: 0.060000ms
BinarySearch - insert | Iterations: 1 Duration: 0.050000ms
BinarySearch - insert | Iterations: 1 Duration: 0.054000ms
BinarySearch - insert | Iterations: 1 Duration: 0.046000ms
BinarySearch - insert | Iterations: 1 Duration: 0.041000ms
BinarySearch - insert | Iterations: 1 Duration: 0.082000ms
BinarySearch - insert | Iterations: 1 Duration: 0.063000ms
BinarySearch - insert | Iterations: 1 Duration: 0.045000ms
BinarySearch - insert | Iterations: 1 Duration: 0.058000ms
BinarySearch - insert | Iterations: 1 Duration: 0.523000ms
BinarySearch - insert | Iterations: 1 Duration: 0.044000ms
BinarySearch - insert | Iterations: 1 Duration: 0.053000ms
BinarySearch - insert | Iterations: 1 Duration: 0.056000ms
BinarySearch - insert | Iterations: 1 Duration: 0.046000ms
BinarySearch - insert | Iterations: 1 Duration: 0.060000ms
BinarySearch - insert | Iterations: 1 Duration: 0.043000ms
BinarySearch - insert | Iterations: 1 Duration: 0.047000ms
BinarySearch - insert | Iterations: 1 Duration: 0.087000ms
BinarySearch - insert | Iterations: 1 Duration: 0.044000ms
BinarySearch - insert | Iterations: 1 Duration: 0.032000ms
BinarySearch - insert | Iterations: 1 Duration: 0.033000ms
BinarySearch - insert | Iterations: 1 Duration: 0.032000ms
BinarySearch - insert | Iterations: 1 Duration: 0.032000ms
BinarySearch - insert | Iterations: 1 Duration: 0.057000ms
BinarySearch - insert | Iterations: 1 Duration: 0.047000ms
BinarySearch - insert | Iterations: 1 Duration: 0.084000ms
BinarySearch - insert | Iterations: 1 Duration: 0.032000ms
BinarySearch - insert | Iterations: 1 Duration: 0.032000ms
BinarySearch - insert | Iterations: 1 Duration: 0.033000ms
BinarySearch - insert | Iterations: 1 Duration: 0.031000ms
BinarySearch - search | Iterations: 5 Duration: 0.101000ms
BinarySearch - search | Iterations: 6 Duration: 0.083000ms
BinarySearch - search | Iterations: 6 Duration: 0.056000ms
BinarySearch - search | Iterations: 3 Duration: 0.050000ms
BinarySearch - search | Iterations: 5 Duration: 0.074000ms
BinarySearch - search | Iterations: 5 Duration: 0.045000ms
BinarySearch - search | Iterations: 4 Duration: 0.063000ms
BinarySearch - search | Iterations: 3 Duration: 0.040000ms
BinarySearch - search | Iterations: 3 Duration: 0.041000ms
BinarySearch - search | Iterations: 2 Duration: 0.029000ms
BinarySearch - search | Iterations: 6 Duration: 0.069000ms
BinarySearch - search | Iterations: 4 Duration: 0.047000ms
BinarySearch - search | Iterations: 6 Duration: 0.109000ms
BinarySearch - search | Iterations: 6 Duration: 0.048000ms
