Hashset - insert | Iterations: 1 Duration: 6.001000ms
Hashset - insert | Iterations: 1 Duration: 4.300000ms
Hashset - insert | Iterations: 1 Duration: 4.200000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.200000ms
Hashset - insert | Iterations: 1 Duration: 4.200000ms
Hashset - insert | Iterations: 1 Duration: 4.600000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.200000ms
Hashset - insert | Iterations: 1 Duration: 4.200000ms
Hashset - insert | Iterations: 1 Duration: 4.200000ms
Hashset - insert | Iterations: 1 Duration: 4.400000ms
Hashset - insert | Iterations: 1 Duration: 4.400000ms
Hashset - insert | Iterations: 1 Duration: 4.400000ms
Hashset - insert | Iterations: 1 Duration: 4.400000ms
Hashset - insert | Iterations: 1 Duration: 4.800000ms
Hashset - insert | Iterations: 1 Duration: 4.500000ms
Hashset - insert | Iterations: 1 Duration: 4.499000ms
Hashset - insert | Iterations: 1 Duration: 4.400000ms
Hashset - insert | Iterations: 1 Duration: 4.501000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.200000ms
Hashset - insert | Iterations: 1 Duration: 4.200000ms
Hashset - insert | Iterations: 1 Duration: 4.200000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.099000ms
Hashset - insert | Iterations: 1 Duration: 4.099000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.101000ms
Hashset - insert | Iterations: 1 Duration: 4.200000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - insert | Iterations: 1 Duration: 4.200000ms
Hashset - insert | Iterations: 1 Duration: 4.100000ms
Hashset - search | Iterations: 1 Duration: 4.400000ms
Hashset - search | Iterations: 1 Duration: 4.200000ms
Hashset - search | Iterations: 1 Duration: 13.500000ms
Hashset - search | Iterations: 1 Duration: 4.400000ms
Hashset - search | Iterations: 1 Duration: 4.400000ms
Hashset - search | Iterations: 1 Duration: 4.300000ms
Hashset - search | Iterations: 1 Duration: 4.300000ms
Hashset - search | Iterations: 1 Duration: 4.400000ms
Hashset - search | Iterations: 1 Duration: 4.300000ms
