Hashset - insert | Iterations: 1 Duration: 2.457000ms
Hashset - insert | Iterations: 1 Duration: 0.102000ms
Hashset - insert | Iterations: 1 Duration: 0.093000ms
Hashset - insert | Iterations: 1 Duration: 0.043000ms
Hashset - insert | Iterations: 1 Duration: 0.042000ms
Hashset - insert | Iterations: 1 Duration: 0.096000ms
Hashset - insert | Iterations: 1 Duration: 0.091000ms
Hashset - insert | Iterations: 1 Duration: 0.062000ms
Hashset - insert | Iterations: 1 Duration: 0.041000ms
Hashset - insert | Iterations: 1 Duration: 0.042000ms
Hashset - insert | Iterations: 1 Duration: 0.040000ms
Hashset - insert | Iterations: 1 Duration: 0.042000ms
Hashset - insert | Iterations: 1 Duration: 0.066000ms
Hashset - insert | Iterations: 1 Duration: 0.903000ms
Hashset - insert | Iterations: 1 Duration: 0.052000ms
Hashset - insert | Iterations: 1 Duration: 0.038000ms
Hashset - insert | Iterations: 1 Duration: 0.040000ms
Hashset - insert | Iterations: 1 Duration: 0.038000ms
Hashset - insert | Iterations: 1 Duration: 0.055000ms
Hashset - insert | Iterations: 1 Duration: 0.038000ms
Hashset - insert | Iterations: 1 Duration: 0.038000ms
Hashset - insert | Iterations: 1 Duration: 0.052000ms
Hashset - insert | Iterations: 1 Duration: 0.120000ms
Hashset - insert | Iterations: 1 Duration: 0.155000ms
Hashset - insert | Iterations: 1 Duration: 0.078000ms
Hashset - insert | Iterations: 1 Duration: 0.051000ms
Hashset - insert | Iterations: 1 Duration: 0.046000ms
Hashset - insert | Iterations: 1 Duration: 0.055000ms
Hashset - insert | Iterations: 1 Duration: 0.056000ms
Hashset - insert | Iterations: 1 Duration: 0.439000ms
Hashset - insert | Iterations: 1 Duration: 0.064000ms
Hashset - insert | Iterations: 1 Duration: 0.039000ms
Hashset - insert | Iterations: 1 Duration: 0.039000ms
Hashset - insert | Iterations: 1 Duration: 0.039000ms
Hashset - insert | Iterations: 1 Duration: 0.038000ms
Hashset - insert | Iterations: 1 Duration: 0.039000ms
Hashset - insert | Iterations: 1 Duration: 0.039000ms
Hashset - insert | Iterations: 1 Duration: 0.040000ms
Hashset - insert | Iterations: 1 Duration: 0.039000ms
Hashset - insert | Iterations: 1 Duration: 0.039000ms
Hashset - insert | Iterations: 1 Duration: 0.039000ms
Hashset - insert | Iterations: 1 Duration: 0.040000ms
Hashset - insert | Iterations: 1 Duration: 0.039000ms
Hashset - insert | Iterations: 1 Duration: 0.039000ms
Hashset - insert | Iterations: 1 Duration: 0.038000ms
Hashset - insert | Iterations: 1 Duration: 0.039000ms
Hashset - insert | Iterations: 1 Duration: 0.038000ms
Hashset - insert | Iterations: 1 Duration: 0.039000ms
Hashset - insert | Iterations: 1 Duration: 0.040000ms
Hashset - insert | Iterations: 1 Duration: 0.039000ms
Hashset - search | Iterations: 1 Duration: 0.185000ms
Hashset - search | Iterations: 1 Duration: 0.028000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.019000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.021000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.021000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.019000ms
Hashset - search | Iterations: 1 Duration: 0.021000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.019000ms
Hashset - search | Iterations: 1 Duration: 0.019000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.019000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.021000ms
Hashset - search | Iterations: 1 Duration: 0.023000ms
Hashset - search | Iterations: 1 Duration: 0.021000ms
Hashset - search | Iterations: 1 Duration: 0.019000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - delete | Iterations: 1 Duration: 0.133000ms
Hashset - delete | Iterations: 1 Duration: 0.056000ms
Hashset - delete | Iterations: 1 Duration: 0.048000ms
Hashset - delete | Iterations: 1 Duration: 0.063000ms
Hashset - delete | Iterations: 1 Duration: 0.040000ms
Hashset - delete | Iterations: 1 Duration: 0.056000ms
Hashset - delete | Iterations: 1 Duration: 0.057000ms
Hashset - delete | Iterations: 1 Duration: 0.060000ms
Hashset - delete | Iterations: 1 Duration: 0.065000ms
Hashset - delete | Iterations: 1 Duration: 0.044000ms
Hashset - delete | Iterations: 1 Duration: 0.069000ms
Hashset - delete | Iterations: 1 Duration: 0.043000ms
Hashset - delete | Iterations: 1 Duration: 0.042000ms
Hashset - delete | Iterations: 1 Duration: 0.045000ms
Hashset - delete | Iterations: 1 Duration: 0.040000ms
Hashset - delete | Iterations: 1 Duration: 0.042000ms
Hashset - delete | Iterations: 1 Duration: 0.042000ms
Hashset - delete | Iterations: 1 Duration: 0.047000ms
Hashset - delete | Iterations: 1 Duration: 0.044000ms
Hashset - delete | Iterations: 1 Duration: 0.044000ms
Hashset - delete | Iterations: 1 Duration: 0.048000ms
Hashset - delete | Iterations: 1 Duration: 0.040000ms
Hashset - delete | Iterations: 1 Duration: 0.040000ms
Hashset - delete | Iterations: 1 Duration: 0.039000ms
Hashset - delete | Iterations: 1 Duration: 0.043000ms
Hashset - delete | Iterations: 1 Duration: 0.037000ms
Hashset - delete | Iterations: 1 Duration: 0.040000ms
Hashset - delete | Iterations: 1 Duration: 0.043000ms
Hashset - delete | Iterations: 1 Duration: 0.041000ms
Hashset - delete | Iterations: 1 Duration: 0.036000ms
Red Black Tree - insert | Iterations: 1 Duration: 0.488000ms
Red Black Tree - insert | Iterations: 2 Duration: 0.203000ms
Red Black Tree - insert | Iterations: 3 Duration: 0.209000ms
Red Black Tree - insert | Iterations: 4 Duration: 0.170000ms
Red Black Tree - insert | Iterations: 2 Duration: 0.150000ms
Red Black Tree - insert | Iterations: 4 Duration: 0.232000ms
Red Black Tree - insert | Iterations: 5 Duration: 0.206000ms
Red Black Tree - insert | Iterations: 3 Duration: 0.279000ms
Red Black Tree - insert | Iterations: 3 Duration: 0.128000ms
Red Black Tree - insert | Iterations: 5 Duration: 0.154000ms
Red Black Tree - insert | Iterations: 4 Duration: 0.127000ms
Red Black Tree - insert | Iterations: 4 Duration: 0.128000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.202000ms
Red Black Tree - insert | Iterations: 5 Duration: 0.411000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.139000ms
Red Black Tree - insert | Iterations: 5 Duration: 0.149000ms
Red Black Tree - insert | Iterations: 3 Duration: 0.166000ms
Red Black Tree - insert | Iterations: 7 Duration: 0.148000ms
Red Black Tree - insert | Iterations: 8 Duration: 0.156000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.126000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.104000ms
Red Black Tree - insert | Iterations: 7 Duration: 0.169000ms
Red Black Tree - insert | Iterations: 7 Duration: 3.277000ms
Red Black Tree - insert | Iterations: 9 Duration: 0.172000ms
Red Black Tree - insert | Iterations: 8 Duration: 0.094000ms
Red Black Tree - insert | Iterations: 8 Duration: 0.121000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.109000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.073000ms
Red Black Tree - insert | Iterations: 8 Duration: 0.123000ms
Red Black Tree - insert | Iterations: 8 Duration: 0.271000ms
Red Black Tree - insert | Iterations: 7 Duration: 0.149000ms
Red Black Tree - insert | Iterations: 8 Duration: 0.121000ms
Red Black Tree - insert | Iterations: 7 Duration: 0.097000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.090000ms
Red Black Tree - insert | Iterations: 9 Duration: 0.115000ms
Red Black Tree - insert | Iterations: 9 Duration: 0.092000ms
Red Black Tree - insert | Iterations: 8 Duration: 0.104000ms
Red Black Tree - insert | Iterations: 9 Duration: 0.099000ms
Red Black Tree - insert | Iterations: 9 Duration: 0.099000ms
Red Black Tree - insert | Iterations: 4 Duration: 0.105000ms
Red Black Tree - insert | Iterations: 5 Duration: 0.105000ms
Red Black Tree - insert | Iterations: 9 Duration: 0.118000ms
Red Black Tree - insert | Iterations: 7 Duration: 0.102000ms
Red Black Tree - insert | Iterations: 10 Duration: 0.101000ms
Red Black Tree - insert | Iterations: 10 Duration: 0.102000ms
Red Black Tree - insert | Iterations: 10 Duration: 0.098000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.089000ms
Red Black Tree - insert | Iterations: 10 Duration: 0.098000ms
Red Black Tree - insert | Iterations: 11 Duration: 0.086000ms
Red Black Tree - insert | Iterations: 7 Duration: 0.110000ms
Red Black Tree - search | Iterations: 6 Duration: 0.137000ms
Red Black Tree - search | Iterations: 3 Duration: 0.067000ms
Red Black Tree - search | Iterations: 7 Duration: 0.082000ms
Red Black Tree - search | Iterations: 5 Duration: 0.064000ms
Red Black Tree - search | Iterations: 5 Duration: 0.063000ms
Red Black Tree - search | Iterations: 6 Duration: 0.066000ms
Red Black Tree - search | Iterations: 9 Duration: 0.079000ms
Red Black Tree - search | Iterations: 6 Duration: 0.041000ms
Red Black Tree - search | Iterations: 3 Duration: 0.043000ms
Red Black Tree - search | Iterations: 2 Duration: 0.035000ms
Red Black Tree - search | Iterations: 1 Duration: 0.032000ms
Red Black Tree - search | Iterations: 8 Duration: 0.088000ms
Red Black Tree - search | Iterations: 10 Duration: 0.079000ms
Red Black Tree - search | Iterations: 3 Duration: 0.050000ms
Red Black Tree - search | Iterations: 5 Duration: 0.064000ms
Red Black Tree - search | Iterations: 7 Duration: 0.062000ms
Red Black Tree - search | Iterations: 5 Duration: 0.067000ms
Red Black Tree - search | Iterations: 7 Duration: 0.084000ms
Red Black Tree - search | Iterations: 6 Duration: 0.049000ms
Red Black Tree - search | Iterations: 5 Duration: 0.048000ms
Red Black Tree - search | Iterations: 6 Duration: 0.062000ms
Red Black Tree - search | Iterations: 9 Duration: 0.069000ms
Red Black Tree - search | Iterations: 5 Duration: 0.036000ms
Red Black Tree - search | Iterations: 2 Duration: 0.035000ms
Red Black Tree - search | Iterations: 7 Duration: 0.064000ms
Red Black Tree - search | Iterations: 8 Duration: 0.067000ms
Red Black Tree - search | Iterations: 8 Duration: 0.041000ms
Red Black Tree - search | Iterations: 3 Duration: 0.034000ms
Red Black Tree - search | Iterations: 6 Duration: 0.064000ms
Red Black Tree - search | Iterations: 8 Duration: 0.045000ms
Red Black Tree - delete | Iterations: 7 Duration: 0.349000ms
Red Black Tree - delete | Iterations: 5 Duration: 0.111000ms
Red Black Tree - delete | Iterations: 10 Duration: 0.145000ms
Red Black Tree - delete | Iterations: 6 Duration: 0.109000ms
Red Black Tree - delete | Iterations: 12 Duration: 0.155000ms
Red Black Tree - delete | Iterations: 6 Duration: 0.095000ms
Red Black Tree - delete | Iterations: 5 Duration: 0.147000ms
Red Black Tree - delete | Iterations: 6 Duration: 0.156000ms
Red Black Tree - delete | Iterations: 8 Duration: 0.140000ms
Red Black Tree - delete | Iterations: 9 Duration: 0.129000ms
Red Black Tree - delete | Iterations: 9 Duration: 0.096000ms
Red Black Tree - delete | Iterations: 4 Duration: 0.088000ms
Red Black Tree - delete | Iterations: 7 Duration: 0.181000ms
Red Black Tree - delete | Iterations: 8 Duration: 0.088000ms
Red Black Tree - delete | Iterations: 7 Duration: 0.078000ms
Red Black Tree - delete | Iterations: 5 Duration: 0.084000ms
Red Black Tree - delete | Iterations: 2 Duration: 0.094000ms
Red Black Tree - delete | Iterations: 9 Duration: 0.092000ms
Red Black Tree - delete | Iterations: 8 Duration: 0.097000ms
Red Black Tree - delete | Iterations: 4 Duration: 0.065000ms
Red Black Tree - delete | Iterations: 8 Duration: 0.077000ms
Red Black Tree - delete | Iterations: 6 Duration: 0.099000ms
Red Black Tree - delete | Iterations: 5 Duration: 0.081000ms
Red Black Tree - delete | Iterations: 8 Duration: 0.093000ms
Red Black Tree - delete | Iterations: 12 Duration: 0.167000ms
Red Black Tree - delete | Iterations: 6 Duration: 0.093000ms
Red Black Tree - delete | Iterations: 9 Duration: 0.168000ms
Red Black Tree - delete | Iterations: 9 Duration: 0.143000ms
Red Black Tree - delete | Iterations: 5 Duration: 0.114000ms
Red Black Tree - delete | Iterations: 4 Duration: 0.063000ms
BinarySearch - insert | Iterations: 1 Duration: 0.200000ms
BinarySearch - insert | Iterations: 1 Duration: 0.117000ms
BinarySearch - insert | Iterations: 1 Duration: 0.050000ms
BinarySearch - insert | Iterations: 1 Duration: 0.034000ms
BinarySearch - insert | Iterations: 1 Duration: 0.033000ms
BinarySearch - insert | Iterations: 1 Duration: 0.034000ms
BinarySearch - insert | Iterations: 1 Duration: 0.033000ms
BinarySearch - insert | Iterations: 1 Duration: 0.092000ms
BinarySearch - insert | Iterations: 1 Duration: 0.095000ms
BinarySearch - insert | Iterations: 1 Duration: 0.099000ms
BinarySearch - insert | Iterations: 1 Duration: 0.075000ms
BinarySearch - insert | Iterations: 1 Duration: 0.085000ms
BinarySearch - insert | Iterations: 1 Duration: 0.076000ms
BinarySearch - insert | Iterations: 1 Duration: 0.215000ms
BinarySearch - insert | Iterations: 1 Duration: 0.053000ms
BinarySearch - insert | Iterations: 1 Duration: 0.082000ms
BinarySearch - insert | Iterations: 1 Duration: 0.051000ms
BinarySearch - insert | Iterations: 1 Duration: 0.060000ms
BinarySearch - insert | Iterations: 1 Duration: 0.051000ms
BinarySearch - insert | Iterations: 1 Duration: 0.050000ms
BinarySearch - insert | Iterations: 1 Duration: 0.074000ms
BinarySearch - insert | Iterations: 1 Duration: 0.074000ms
BinarySearch - insert | Iterations: 1 Duration: 0.057000ms
BinarySearch - insert | Iterations: 1 Duration: 0.072000ms
BinarySearch - insert | Iterations: 1 Duration: 0.057000ms
BinarySearch - insert | Iterations: 1 Duration: 0.053000ms
BinarySearch - insert | Iterations: 1 Duration: 0.087000ms
BinarySearch - insert | Iterations: 1 Duration: 0.053000ms
BinarySearch - insert | Iterations: 1 Duration: 0.036000ms
BinarySearch - insert | Iterations: 1 Duration: 0.245000ms
BinarySearch - insert | Iterations: 1 Duration: 0.068000ms
BinarySearch - insert | Iterations: 1 Duration: 0.114000ms
BinarySearch - insert | Iterations: 1 Duration: 0.050000ms
BinarySearch - insert | Iterations: 1 Duration: 0.049000ms
BinarySearch - insert | Iterations: 1 Duration: 0.037000ms
BinarySearch - insert | Iterations: 1 Duration: 0.036000ms
BinarySearch - insert | Iterations: 1 Duration: 0.062000ms
