Hashset - insert | Iterations: 1 Duration: 1.913000ms
Hashset - insert | Iterations: 1 Duration: 0.101000ms
Hashset - insert | Iterations: 1 Duration: 0.114000ms
Hashset - insert | Iterations: 1 Duration: 0.038000ms
Hashset - insert | Iterations: 1 Duration: 0.038000ms
Hashset - insert | Iterations: 1 Duration: 0.077000ms
Hashset - insert | Iterations: 1 Duration: 0.053000ms
Hashset - insert | Iterations: 1 Duration: 0.051000ms
Hashset - insert | Iterations: 1 Duration: 0.044000ms
Hashset - insert | Iterations: 1 Duration: 0.054000ms
Hashset - insert | Iterations: 1 Duration: 0.050000ms
Hashset - insert | Iterations: 1 Duration: 0.038000ms
Hashset - insert | Iterations: 1 Duration: 0.037000ms
Hashset - insert | Iterations: 1 Duration: 0.643000ms
Hashset - insert | Iterations: 1 Duration: 0.050000ms
Hashset - insert | Iterations: 1 Duration: 0.049000ms
Hashset - insert | Iterations: 1 Duration: 0.049000ms
Hashset - insert | Iterations: 1 Duration: 0.038000ms
Hashset - insert | Iterations: 1 Duration: 0.038000ms
Hashset - insert | Iterations: 1 Duration: 0.037000ms
Hashset - insert | Iterations: 1 Duration: 0.036000ms
Hashset - insert | Iterations: 1 Duration: 0.048000ms
Hashset - insert | Iterations: 1 Duration: 0.112000ms
Hashset - insert | Iterations: 1 Duration: 0.130000ms
Hashset - insert | Iterations: 1 Duration: 0.081000ms
Hashset - insert | Iterations: 1 Duration: 0.061000ms
Hashset - insert | Iterations: 1 Duration: 0.051000ms
Hashset - insert | Iterations: 1 Duration: 0.043000ms
Hashset - insert | Iterations: 1 Duration: 0.054000ms
Hashset - insert | Iterations: 1 Duration: 0.293000ms
Hashset - insert | Iterations: 1 Duration: 0.057000ms
Hashset - insert | Iterations: 1 Duration: 0.052000ms
Hashset - insert | Iterations: 1 Duration: 0.039000ms
Hashset - insert | Iterations: 1 Duration: 0.039000ms
Hashset - insert | Iterations: 1 Duration: 0.037000ms
Hashset - insert | Iterations: 1 Duration: 0.037000ms
Hashset - insert | Iterations: 1 Duration: 0.037000ms
Hashset - insert | Iterations: 1 Duration: 0.038000ms
Hashset - insert | Iterations: 1 Duration: 0.039000ms
Hashset - insert | Iterations: 1 Duration: 0.038000ms
Hashset - insert | Iterations: 1 Duration: 0.039000ms
Hashset - insert | Iterations: 1 Duration: 0.038000ms
Hashset - insert | Iterations: 1 Duration: 0.039000ms
Hashset - insert | Iterations: 1 Duration: 0.038000ms
Hashset - insert | Iterations: 1 Duration: 0.037000ms
Hashset - insert | Iterations: 1 Duration: 0.039000ms
Hashset - insert | Iterations: 1 Duration: 0.040000ms
Hashset - insert | Iterations: 1 Duration: 0.038000ms
Hashset - insert | Iterations: 1 Duration: 0.037000ms
Hashset - insert | Iterations: 1 Duration: 0.038000ms
Hashset - search | Iterations: 1 Duration: 0.183000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.021000ms
Hashset - search | Iterations: 1 Duration: 0.019000ms
Hashset - search | Iterations: 1 Duration: 0.021000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.019000ms
Hashset - search | Iterations: 1 Duration: 0.019000ms
Hashset - search | Iterations: 1 Duration: 0.019000ms
Hashset - search | Iterations: 1 Duration: 0.019000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.019000ms
Hashset - search | Iterations: 1 Duration: 0.019000ms
Hashset - search | Iterations: 1 Duration: 0.019000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.019000ms
Hashset - search | Iterations: 1 Duration: 0.019000ms
Hashset - search | Iterations: 1 Duration: 0.019000ms
Hashset - search | Iterations: 1 Duration: 0.020000ms
Hashset - search | Iterations: 1 Duration: 0.018000ms
Hashset - search | Iterations: 1 Duration: 0.021000ms
Hashset - search | Iterations: 1 Duration: 0.033000ms
Hashset - search | Iterations: 1 Duration: 0.018000ms
Hashset - search | Iterations: 1 Duration: 0.017000ms
Hashset - search | Iterations: 1 Duration: 0.017000ms
Hashset - delete | Iterations: 1 Duration: 0.101000ms
Hashset - delete | Iterations: 1 Duration: 0.040000ms
Hashset - delete | Iterations: 1 Duration: 0.036000ms
Hashset - delete | Iterations: 1 Duration: 0.038000ms
Hashset - delete | Iterations: 1 Duration: 0.037000ms
Hashset - delete | Iterations: 1 Duration: 0.034000ms
Hashset - delete | Iterations: 1 Duration: 0.029000ms
Hashset - delete | Iterations: 1 Duration: 0.041000ms
Hashset - delete | Iterations: 1 Duration: 0.060000ms
Hashset - delete | Iterations: 1 Duration: 0.059000ms
Hashset - delete | Iterations: 1 Duration: 0.060000ms
Hashset - delete | Iterations: 1 Duration: 0.044000ms
Hashset - delete | Iterations: 1 Duration: 0.035000ms
Hashset - delete | Iterations: 1 Duration: 0.034000ms
Hashset - delete | Iterations: 1 Duration: 0.061000ms
Hashset - delete | Iterations: 1 Duration: 0.037000ms
Hashset - delete | Iterations: 1 Duration: 0.034000ms
Hashset - delete | Iterations: 1 Duration: 0.029000ms
Hashset - delete | Iterations: 1 Duration: 0.032000ms
Hashset - delete | Iterations: 1 Duration: 0.037000ms
Hashset - delete | Iterations: 1 Duration: 0.047000ms
Hashset - delete | Iterations: 1 Duration: 0.029000ms
Hashset - delete | Iterations: 1 Duration: 0.036000ms
Hashset - delete | Iterations: 1 Duration: 0.031000ms
Hashset - delete | Iterations: 1 Duration: 0.599000ms
Hashset - delete | Iterations: 1 Duration: 0.033000ms
Hashset - delete | Iterations: 1 Duration: 0.033000ms
Hashset - delete | Iterations: 1 Duration: 0.031000ms
Hashset - delete | Iterations: 1 Duration: 0.036000ms
Hashset - delete | Iterations: 1 Duration: 0.040000ms
Red Black Tree - insert | Iterations: 1 Duration: 0.762000ms
Red Black Tree - insert | Iterations: 2 Duration: 0.165000ms
Red Black Tree - insert | Iterations: 2 Duration: 0.142000ms
Red Black Tree - insert | Iterations: 3 Duration: 0.132000ms
Red Black Tree - insert | Iterations: 3 Duration: 0.126000ms
Red Black Tree - insert | Iterations: 3 Duration: 0.180000ms
Red Black Tree - insert | Iterations: 4 Duration: 0.119000ms
Red Black Tree - insert | Iterations: 4 Duration: 0.238000ms
Red Black Tree - insert | Iterations: 4 Duration: 0.113000ms
Red Black Tree - insert | Iterations: 5 Duration: 0.156000ms
Red Black Tree - insert | Iterations: 5 Duration: 0.131000ms
Red Black Tree - insert | Iterations: 4 Duration: 0.110000ms
Red Black Tree - insert | Iterations: 4 Duration: 0.070000ms
Red Black Tree - insert | Iterations: 5 Duration: 0.284000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.169000ms
Red Black Tree - insert | Iterations: 5 Duration: 0.149000ms
Red Black Tree - insert | Iterations: 6 Duration: 0.098000ms
Red Black Tree - insert | Iterations: 5 Duration: 0.107000ms
Red Black Tree - insert | Iterations: 7 Duration: 0.099000ms
Red Black Tree - insert | Iterations: 8 Duration: 0.104000ms
Red Black Tree - insert | Iterations: 5 Duration: 0.099000ms
Red Black Tree - insert | Iterations: 7 Duration: 0.135000ms
Red Black Tree - insert | Iterations: 5 Duration: 0.110000ms
Red Black Tree - insert | Iterations: 5 Duration: 2.398000ms
